Customer_ID,Activity_Month,Tenure_Months,Monthly_Data_GB,Monthly_Voice_Minutes,Monthly_SMS,International_Minutes,Roaming_Usage_GB,Average_Call_Duration,Network_Downtime_Minutes,Dropped_Call_Rate,Network_Quality_Score,Service_Quality_Score,Customer_Satisfaction_Score,Monthly_Charge,Additional_Charges,Discount,Tax,Total_Monthly_Bill,Payment_Delay_Days,Missed_Payments,Outstanding_Balance,Customer_Service_Calls,Technical_Support_Tickets,Complaint_Count,Competitor_Available,Competitor_Name,Competitor_Price_Difference,Competitor_Promotion,Competitor_Service_Rating,Port_Out_Intent,Churn_Status,Network_Downtime_Outlier
NXT-100021,2023-11-01,7,7.40,282.60,123.00,0.00,5.27,6.11,40.80,0.0326,64.00,73.10,79.00,76.00,5.49,0.00,5.70,87.19,8,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100021,2023-12-01,8,7.44,326.10,3.00,0.00,7.06,6.58,1.50,0.0325,65.30,71.10,84.40,76.00,2.85,0.00,5.70,84.55,6,0,0.00,0,1,1,Yes,MTN-X,15.04,No,3.30,No,Active,0
NXT-100021,2024-01-01,9,8.05,248.90,128.00,0.00,0.00,0.50,99.30,0.0473,48.50,58.50,66.40,76.00,0.00,0.00,5.70,81.70,0,0,0.00,1,4,0,No,,NULL,No,NULL,No,Active,0
NXT-100021,2024-02-01,10,20.71,209.00,11.00,0.00,0.00,4.07,19.00,0.0375,66.50,76.50,74.30,76.00,0.00,0.00,5.70,81.70,2,0,0.00,2,1,1,Yes,"9Wave Telecom",NULL,No,4.10,No,Churned,0
NXT-100022,2024-09-01,0,16.64,276.10,136.00,0.00,0.00,5.01,75.10,0.0149,90.00,90.00,89.20,70.00,2.28,15.00,5.25,62.53,0,0,0.00,0,1,0,Yes,"AirLink Mobile",-2.94,No,2.60,No,Active,0
NXT-100022,2024-10-01,1,13.75,111.40,5.00,0.00,0.00,6.79,6.50,0.0126,86.50,92.30,86.60,70.00,0.00,0.00,5.25,75.25,5,0,0.00,0,1,0,Yes,MTN-X,-9.33,No,3.50,No,Active,0
NXT-100022,2024-11-01,2,20.09,234.00,208.00,0.00,0.00,3.82,7.30,0.0064,90.10,92.80,94.00,70.00,0.00,0.00,5.25,75.25,2,0,0.00,1,0,0,Yes,"Zenith Connect",13.09,No,3.30,No,Active,0
NXT-100022,2024-12-01,3,8.77,0.00,31.00,0.00,0.00,5.43,35.80,0.0314,76.90,81.30,88.00,70.00,2.59,0.00,5.25,77.84,0,0,0.00,0,0,0,Yes,MTN-X,-3.10,No,3.30,No,Active,0
NXT-100022,2025-01-01,4,20.26,329.40,86.00,0.00,0.00,3.19,58.00,0.0143,82.60,87.00,88.60,70.00,0.00,15.00,5.25,60.25,1,0,0.00,0,0,0,Yes,"Globacom Prime",16.40,No,4.60,No,Active,0
NXT-100022,2025-02-01,5,11.23,282.00,65.00,0.00,0.00,4.73,16.30,0.0187,83.00,80.00,93.50,70.00,0.00,0.00,5.25,75.25,0,0,0.00,0,0,0,Yes,"9Wave Telecom",-9.09,No,4.80,No,Active,0
NXT-100022,2025-03-01,6,20.38,249.20,123.00,0.00,0.00,6.30,15.40,0.0015,94.40,95.50,93.50,70.00,15.08,0.00,5.25,90.33,2,0,0.00,0,1,0,Yes,"Zenith Connect",-3.93,No,3.60,No,Active,0
NXT-100022,2025-04-01,7,10.09,330.30,70.00,0.00,0.00,5.84,9.00,0.0194,84.00,90.90,93.70,70.00,5.20,0.00,5.25,80.45,0,0,0.00,0,0,0,Yes,"9Wave Telecom",-2.68,No,4.70,No,Active,0
NXT-100022,2025-05-01,8,18.37,220.50,27.00,0.00,0.00,5.96,6.50,0.0341,76.50,86.70,90.40,70.00,6.18,0.00,5.25,81.43,0,0,0.00,2,1,0,Yes,"Zenith Connect",7.13,No,4.70,No,Active,0
NXT-100022,2025-06-01,9,8.25,64.90,135.00,0.00,0.00,3.52,15.40,0.0139,87.00,82.80,90.90,70.00,0.00,0.00,5.25,75.25,0,0,0.00,0,0,0,Yes,MTN-X,-6.04,No,3.10,Yes,Active,0
NXT-100022,2025-07-01,10,9.12,70.10,93.00,0.00,0.00,4.98,1.10,0.0088,84.60,88.90,84.00,70.00,0.00,0.00,5.25,75.25,3,0,0.00,1,0,0,Yes,"AirLink Mobile",6.98,No,3.70,No,Active,0
NXT-100022,2025-08-01,11,16.40,292.30,81.00,0.00,0.00,6.53,131.10,0.0107,84.70,97.30,100.00,70.00,8.06,0.00,5.25,83.31,4,0,0.00,1,0,0,Yes,"9Wave Telecom",-1.62,Yes,4.10,No,Active,0
NXT-100022,2025-09-01,12,24.45,128.10,57.00,0.00,0.00,7.39,25.50,0.0148,88.70,93.30,97.90,70.00,0.00,15.00,5.25,60.25,1,0,0.00,0,0,0,Yes,"Globacom Prime",15.24,No,3.50,Yes,Active,0
NXT-100022,2025-10-01,13,13.51,220.00,190.00,0.00,0.00,5.50,20.40,0.0129,86.50,96.80,96.80,70.00,6.73,0.00,5.25,81.98,0,0,0.00,0,0,0,Yes,"Zenith Connect",5.22,Yes,2.60,No,Active,0
NXT-100022,2025-11-01,14,13.18,171.90,84.00,0.00,0.00,4.78,0.30,0.0138,89.50,97.60,94.80,70.00,10.26,0.00,5.25,85.51,0,0,0.00,0,0,0,Yes,"Globacom Prime",13.93,Yes,NULL,No,Active,0
NXT-100022,2025-12-01,15,9.37,202.80,114.00,0.00,0.00,1.20,34.50,0.0049,81.70,84.90,97.20,70.00,0.43,0.00,5.25,75.68,0,0,0.00,3,0,1,Yes,"AirLink Mobile",14.58,No,3.90,No,Active,0
NXT-100023,2023-04-01,0,15.38,212.60,160.00,7.00,0.00,2.04,50.50,0.0133,57.10,65.70,69.90,99.50,12.83,0.00,7.46,119.79,4,0,0.00,1,0,0,Yes,"AirLink Mobile",13.87,No,4.30,No,Active,0
NXT-100023,2023-05-01,1,20.34,294.80,216.00,12.50,0.00,2.73,80.40,0.0113,51.20,69.10,64.30,99.50,6.74,0.00,7.46,113.70,1,0,0.00,0,0,0,Yes,"9Wave Telecom",10.22,Yes,3.70,No,Active,0
NXT-100023,2023-06-01,2,4.31,270.50,11.00,38.50,0.00,3.05,202.20,0.0478,57.40,68.20,70.80,99.50,10.39,0.00,7.46,117.35,0,0,0.00,0,0,0,Yes,"9Wave Telecom",-8.60,No,3.50,No,Active,0
NXT-100023,2023-07-01,3,17.12,77.30,18.00,11.00,0.00,7.06,145.50,0.0447,65.60,75.40,68.90,99.50,4.40,0.00,7.46,111.36,2,0,0.00,0,0,0,Yes,"AirLink Mobile",-13.75,Yes,3.20,No,Active,0
NXT-100023,2023-08-01,4,9.56,103.80,155.00,0.00,0.00,3.03,105.80,0.0583,54.30,61.90,NULL,99.50,4.68,0.00,7.46,111.64,0,0,0.00,0,0,1,Yes,"9Wave Telecom",-4.97,No,2.60,No,Active,0
NXT-100023,2023-09-01,5,25.67,84.10,68.00,0.00,0.00,5.48,13.80,0.0419,65.30,66.90,NULL,99.50,5.71,0.00,7.46,112.67,0,0,0.00,0,0,0,Yes,MTN-X,19.37,No,3.60,No,Active,0
NXT-100023,2023-10-01,6,4.66,268.00,149.00,10.00,0.00,5.46,20.50,0.0191,57.30,61.00,60.90,99.50,0.00,0.00,7.46,106.96,1,0,0.00,0,0,0,Yes,MTN-X,-1.14,Yes,4.20,No,Active,0
NXT-100023,2023-11-01,7,10.99,304.30,92.00,0.00,0.00,3.76,42.80,0.0614,59.00,68.20,71.00,99.50,1.50,10.00,7.46,98.46,1,0,0.00,1,0,0,Yes,MTN-X,0.18,Yes,4.00,No,Active,0
NXT-100023,2023-12-01,8,16.10,142.20,0.00,18.10,0.00,0.50,6.50,0.0398,67.20,72.60,79.30,99.50,0.42,0.00,7.46,107.38,4,0,NULL,0,1,0,Yes,"AirLink Mobile",16.84,No,3.30,No,Active,0
NXT-100023,2024-01-01,9,10.96,174.30,174.00,0.80,0.00,5.36,106.50,0.0136,60.40,68.80,69.90,99.50,2.45,0.00,7.46,109.41,3,0,0.00,0,1,0,Yes,"Globacom Prime",13.09,No,2.60,No,Active,0
NXT-100023,2024-02-01,10,18.91,88.30,39.00,29.90,0.00,5.08,44.80,0.0353,56.50,58.70,60.30,99.50,4.75,0.00,7.46,111.71,0,0,0.00,0,1,0,Yes,"AirLink Mobile",7.12,Yes,3.60,No,Active,0
NXT-100023,2024-03-01,11,9.71,226.10,32.00,0.00,0.00,6.31,73.40,0.0568,NULL,67.90,66.80,99.50,3.89,0.00,7.46,110.85,0,0,0.00,0,0,0,Yes,MTN-X,7.68,No,3.10,No,Active,0
NXT-100023,2024-04-01,12,17.60,155.40,12.00,15.00,0.00,5.41,117.30,0.0133,56.80,57.70,NULL,99.50,0.00,0.00,7.46,106.96,3,0,0.00,0,0,0,Yes,"AirLink Mobile",-3.07,No,2.50,No,Active,0
NXT-100023,2024-05-01,13,8.58,256.60,69.00,0.00,0.00,4.77,46.30,0.0456,65.70,72.30,NULL,99.50,5.01,0.00,7.46,111.97,1,0,0.00,0,0,0,Yes,"Globacom Prime",-9.78,No,2.70,No,Active,0
NXT-100023,2024-06-01,14,21.57,296.40,125.00,18.40,0.00,3.23,5.10,0.0392,57.40,71.00,76.20,99.50,6.17,0.00,7.46,113.13,1,0,0.00,0,0,0,Yes,MTN-X,-7.78,No,3.50,No,Active,0
NXT-100023,2024-07-01,15,10.68,310.20,95.00,7.30,0.00,7.56,93.50,0.0134,47.00,63.20,76.30,99.50,5.11,0.00,7.46,112.07,1,0,0.00,0,2,0,Yes,MTN-X,NULL,Yes,3.00,No,active,0
NXT-100023,2024-08-01,16,13.07,242.50,82.00,0.00,0.00,1.48,2.10,0.0599,NULL,52.80,68.40,99.50,6.75,0.00,7.46,113.71,1,0,0.00,0,0,0,Yes,"Zenith Connect",-10.34,No,3.20,No,Active,0
NXT-100023,2024-09-01,17,8.66,108.00,4.00,7.50,0.00,3.77,28.80,0.0315,54.70,56.90,61.70,99.50,9.59,0.00,7.46,116.55,4,0,0.00,1,0,0,Yes,"9Wave Telecom",-8.88,No,4.30,No,Active,0
NXT-100023,2024-10-01,18,24.32,231.90,76.00,31.70,0.00,3.74,273.40,0.0473,62.80,63.40,68.20,99.50,6.55,0.00,7.46,113.51,0,0,0.00,0,0,1,Yes,"AirLink Mobile",-12.02,No,4.00,No,Active,0
NXT-100023,2024-11-01,19,6.22,196.40,102.00,7.60,0.00,6.79,20.30,0.0382,58.90,63.10,71.00,99.50,10.74,0.00,7.46,117.70,1,0,0.00,1,0,0,Yes,MTN-X,3.00,Yes,3.20,No,Active,0
NXT-100023,2024-12-01,20,9.77,322.10,68.00,0.00,0.00,2.97,87.60,0.0454,49.90,46.80,63.40,99.50,13.53,0.00,7.46,120.49,0,0,0.00,0,0,0,Yes,"Globacom Prime",-11.44,No,3.90,No,Active,0
NXT-100023,2025-01-01,21,17.83,174.00,88.00,29.60,0.00,3.78,61.40,0.0632,54.90,49.40,57.40,99.50,6.92,0.00,7.46,113.88,0,0,0.00,0,0,0,Yes,"9Wave Telecom",15.53,No,4.40,No,Active,0
NXT-100023,2025-02-01,22,17.40,151.20,139.00,6.80,0.00,2.21,25.70,0.0444,54.90,59.80,71.50,99.50,9.75,0.00,7.46,116.71,1,0,0.00,1,0,0,Yes,MTN-X,7.56,No,4.00,No,Active,0
NXT-100023,2025-03-01,23,17.63,256.40,59.00,2.10,0.00,4.09,37.00,0.0323,58.80,67.60,71.10,99.50,0.00,0.00,7.46,106.96,1,0,0.00,0,0,0,Yes,"Zenith Connect",-6.88,No,4.80,No,Active,0
NXT-100023,2025-04-01,24,7.60,163.30,100.00,39.20,0.00,3.52,26.00,0.0585,52.30,56.10,63.70,99.50,7.68,0.00,7.46,114.64,8,0,0.00,0,0,0,Yes,"Zenith Connect",14.03,No,4.20,No,Active,0
NXT-100023,2025-05-01,25,13.84,299.00,145.00,0.00,0.00,4.69,36.70,0.0204,64.50,75.20,69.20,99.50,9.07,0.00,7.46,116.03,4,0,0.00,0,1,0,Yes,"9Wave Telecom",NULL,No,NULL,No,Active,0
NXT-100023,2025-06-01,26,21.06,179.60,101.00,5.10,0.00,5.32,6.60,0.0417,55.40,58.70,58.30,99.50,1.90,0.00,7.46,108.86,0,0,0.00,1,0,0,Yes,MTN-X,13.63,No,2.70,No,Active,0
NXT-100023,2025-07-01,27,17.68,161.00,86.00,59.70,0.00,0.50,20.50,0.0363,56.20,59.90,68.10,99.50,0.66,0.00,7.46,107.62,0,0,0.00,0,0,0,Yes,"AirLink Mobile",11.62,No,2.50,No,Active,0
NXT-100023,2025-08-01,28,2.91,266.00,26.00,40.60,0.00,6.01,12.20,0.0397,52.90,63.50,69.30,99.50,7.14,0.00,7.46,114.10,3,0,0.00,0,1,0,Yes,"Globacom Prime",16.48,No,3.10,No,Active,0
NXT-100023,2025-09-01,29,10.97,81.30,83.00,0.00,0.00,4.53,90.50,0.0465,62.40,64.60,57.00,99.50,12.63,0.00,7.46,119.59,0,0,0.00,0,0,1,Yes,"Globacom Prime",-9.29,No,4.80,No,Active,0
NXT-100023,2025-10-01,30,8.89,34.70,51.00,0.00,0.00,2.53,20.40,0.0556,57.30,65.80,71.50,99.50,0.00,0.00,7.46,106.96,4,0,0.00,0,0,0,Yes,"Globacom Prime",9.49,No,2.60,No,Active,0
NXT-100023,2025-11-01,31,12.84,113.70,117.00,20.10,0.00,4.25,50.00,0.0167,51.50,49.90,57.20,99.50,9.23,0.00,7.46,116.19,0,0,0.00,0,0,0,Yes,"9Wave Telecom",10.78,No,2.80,No,Active,0
NXT-100023,2025-12-01,32,6.94,81.00,66.00,16.50,0.00,4.50,106.40,0.0530,NULL,63.10,63.10,99.50,0.00,0.00,7.46,106.96,1,0,0.00,0,0,1,Yes,"Globacom Prime",-14.77,No,3.70,No,Active,0
NXT-100024,2024-02-01,0,10.66,237.00,177.00,0.00,0.00,4.93,69.50,0.0268,70.70,61.20,74.70,44.50,0.24,0.00,3.34,48.08,0,0,0.00,1,0,0,Yes,"9Wave Telecom",-2.63,No,3.90,No,Active,0
NXT-100024,2024-03-01,1,2.25,111.30,76.00,0.00,0.00,4.80,121.40,0.0127,64.70,63.00,63.90,44.50,7.10,0.00,3.34,54.94,0,0,0.00,0,0,0,Yes,"Globacom Prime",14.74,Yes,4.10,No,Active,0
NXT-100024,2024-04-01,2,13.69,80.80,110.00,0.00,0.00,5.27,60.80,0.0232,79.40,84.10,64.30,44.50,3.46,0.00,3.34,51.30,3,0,0.00,0,0,0,Yes,"AirLink Mobile",10.07,No,2.60,No,Active,0
NXT-100024,2024-05-01,3,9.41,12.70,88.00,0.00,0.00,4.48,21.40,0.0356,75.20,76.00,67.20,44.50,6.72,0.00,3.34,54.56,1,0,0.00,1,0,0,Yes,"9Wave Telecom",10.30,No,4.40,Yes,Active,0
NXT-100024,2024-06-01,4,8.55,56.70,23.00,0.00,0.00,1.89,19.20,0.0136,75.60,69.00,58.60,44.50,0.48,0.00,3.34,48.32,1,0,0.00,0,1,0,Yes,"Globacom Prime",-4.08,Yes,4.20,No,Active,0
NXT-100024,2024-07-01,5,4.82,308.60,0.00,0.00,0.00,5.71,38.50,0.0388,72.90,71.90,NULL,44.50,2.51,0.00,3.34,50.35,3,0,0.00,0,0,0,Yes,"Zenith Connect",10.91,Yes,3.90,No,Active,0
